id,strain,mu,T,filedic,n,nerr,totN,kap,kaperr,rhos,rhoserr,estsize,supsize,boxdims,com_ave,com_err
b66d045a-9f6e-455a-94d9-5e53605f4091,0.3,-77.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--077.000-0.00313-b66d045a-9f6e-455a-94d9-5e53605f4091.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--077.000-0.00313-b66d045a-9f6e-455a-94d9-5e53605f4091.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--077.000-0.00313-b66d045a-9f6e-455a-94d9-5e53605f4091.dat'}",52.59169693634195,0.029302721494782812,90,0.40588340785986604,0.008236879982359896,N/A,N/A,5451,N/A,"[28.77629, 27.69, 10.0]",N/A,N/A
58ec9ac1-e610-44a6-9ac3-c7b119adaf93,0.1,-55.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--055.000-0.00313-58ec9ac1-e610-44a6-9ac3-c7b119adaf93.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--055.000-0.00313-58ec9ac1-e610-44a6-9ac3-c7b119adaf93.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--055.000-0.00313-58ec9ac1-e610-44a6-9ac3-c7b119adaf93.dat'}",52.0,0.0,90,0.0,0.0,N/A,N/A,2542,N/A,"[24.34917, 23.43, 10.0]",N/A,N/A
6e92ec9a-35a5-4ec7-a62e-ac702e20bdf3,0.08,-63.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--063.000-0.00313-6e92ec9a-35a5-4ec7-a62e-ac702e20bdf3.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--063.000-0.00313-6e92ec9a-35a5-4ec7-a62e-ac702e20bdf3.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--063.000-0.00313-6e92ec9a-35a5-4ec7-a62e-ac702e20bdf3.dat'}",51.45453808021631,0.018488840234949486,90,0.06707148902915969,0.0017717076429446962,N/A,N/A,2219,N/A,"[23.90646, 23.004, 10.0]",N/A,N/A
1c35021c-d884-415e-be7a-616127b50a91,0.23,-62.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--062.000-0.00313-1c35021c-d884-415e-be7a-616127b50a91.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--062.000-0.00313-1c35021c-d884-415e-be7a-616127b50a91.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--062.000-0.00313-1c35021c-d884-415e-be7a-616127b50a91.dat'}",61.37819418070444,0.00865621344247354,90,0.015241645068903376,0.0001768047534557798,N/A,N/A,3265,N/A,"[27.2268, 26.199, 10.0]",N/A,N/A
45ff76b0-1cce-425a-9072-0ded7bd71f71,0.17,-68.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--068.000-0.00313-45ff76b0-1cce-425a-9072-0ded7bd71f71.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--068.000-0.00313-45ff76b0-1cce-425a-9072-0ded7bd71f71.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--068.000-0.00313-45ff76b0-1cce-425a-9072-0ded7bd71f71.dat'}",53.99534664246824,0.010885361192575983,90,0.03153170764781738,0.000679489340580771,N/A,N/A,3306,N/A,"[25.89866, 24.921, 10.0]",N/A,N/A
2d1f5171-982e-46be-a952-e9fb9e6b09ea,0.0,-63.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--063.000-0.00313-2d1f5171-982e-46be-a952-e9fb9e6b09ea.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--063.000-0.00313-2d1f5171-982e-46be-a952-e9fb9e6b09ea.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--063.000-0.00313-2d1f5171-982e-46be-a952-e9fb9e6b09ea.dat'}",45.0,0.0,90,0.0,0.0,N/A,N/A,3197,N/A,"[22.13561, 21.3, 10.0]",N/A,N/A
dab27fa8-cf1a-49fb-8f8b-cfd43f81bad1,0.22,-57.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--057.000-0.00313-dab27fa8-cf1a-49fb-8f8b-cfd43f81bad1.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--057.000-0.00313-dab27fa8-cf1a-49fb-8f8b-cfd43f81bad1.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--057.000-0.00313-dab27fa8-cf1a-49fb-8f8b-cfd43f81bad1.dat'}",61.45740481845945,0.009251799106986978,90,0.01566798903261465,0.00012031382888393371,N/A,N/A,2947,N/A,"[27.00544, 25.986, 10.0]",N/A,N/A
5d043723-519d-4ecf-be60-b99a5e6b6dee,0.12,-81.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--081.000-0.00313-5d043723-519d-4ecf-be60-b99a5e6b6dee.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--081.000-0.00313-5d043723-519d-4ecf-be60-b99a5e6b6dee.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--081.000-0.00313-5d043723-519d-4ecf-be60-b99a5e6b6dee.dat'}",46.59449520661157,0.010697828014272945,90,0.03788924541214138,0.0007922482704645043,N/A,N/A,3025,N/A,"[24.79188, 23.856, 10.0]",N/A,N/A
43cc9021-7c0a-491d-b847-e4a2e9210c2c,0.18,-66.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--066.000-0.00313-43cc9021-7c0a-491d-b847-e4a2e9210c2c.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--066.000-0.00313-43cc9021-7c0a-491d-b847-e4a2e9210c2c.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--066.000-0.00313-43cc9021-7c0a-491d-b847-e4a2e9210c2c.dat'}",56.246064621676894,0.02102748600834472,90,0.08010569407848551,0.0014881466508799143,N/A,N/A,2445,N/A,"[26.12002, 25.134, 10.0]",N/A,N/A
19725ae5-cfaa-4f60-867e-6b74b61a020d,0.09,-79.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--079.000-0.00313-19725ae5-cfaa-4f60-867e-6b74b61a020d.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--079.000-0.00313-19725ae5-cfaa-4f60-867e-6b74b61a020d.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--079.000-0.00313-19725ae5-cfaa-4f60-867e-6b74b61a020d.dat'}",45.864968739717014,0.010854285112468012,90,0.04004844403472719,0.000936111382412693,N/A,N/A,3039,N/A,"[24.12781, 23.217, 10.0]",N/A,N/A
173516eb-4d68-455f-a4b1-2c65c7616c7b,0.16,-48.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--048.000-0.00313-173516eb-4d68-455f-a4b1-2c65c7616c7b.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--048.000-0.00313-173516eb-4d68-455f-a4b1-2c65c7616c7b.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--048.000-0.00313-173516eb-4d68-455f-a4b1-2c65c7616c7b.dat'}",58.0,0.0,90,0.0,0.0,N/A,N/A,2884,N/A,"[25.67731, 24.708, 10.0]",N/A,N/A
143bc0af-844c-4097-8ec5-77e84c19a8c5,0.28,-52.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--052.000-0.00313-143bc0af-844c-4097-8ec5-77e84c19a8c5.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--052.000-0.00313-143bc0af-844c-4097-8ec5-77e84c19a8c5.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--052.000-0.00313-143bc0af-844c-4097-8ec5-77e84c19a8c5.dat'}",79.99736151855048,0.0010561308135673185,90,9.615007884161548e-05,3.840380160635476e-05,N/A,N/A,2318,N/A,"[28.33358, 27.264, 10.0]",N/A,N/A
b5052924-aca9-4444-8c07-7feda09b931d,0.3,-58.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--058.000-0.00313-b5052924-aca9-4444-8c07-7feda09b931d.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--058.000-0.00313-b5052924-aca9-4444-8c07-7feda09b931d.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--058.000-0.00313-b5052924-aca9-4444-8c07-7feda09b931d.dat'}",79.99733333333333,0.0009829885998280817,90,9.717451463070104e-05,3.574040946197679e-05,N/A,N/A,2484,N/A,"[28.77629, 27.69, 10.0]",N/A,N/A
ae8e1e1c-3515-42dc-961e-0f737334f697,0.27,-44.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--044.000-0.00313-ae8e1e1c-3515-42dc-961e-0f737334f697.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--044.000-0.00313-ae8e1e1c-3515-42dc-961e-0f737334f697.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--044.000-0.00313-ae8e1e1c-3515-42dc-961e-0f737334f697.dat'}",76.9607919631645,0.016972525729769074,90,0.0271929211037836,0.0009991616700766412,N/A,N/A,2389,N/A,"[28.11222, 27.051, 10.0]",N/A,N/A
be9f80a7-6dba-480e-b4e6-1c4ef42a04e1,0.17,-78.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--078.000-0.00313-be9f80a7-6dba-480e-b4e6-1c4ef42a04e1.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--078.000-0.00313-be9f80a7-6dba-480e-b4e6-1c4ef42a04e1.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--078.000-0.00313-be9f80a7-6dba-480e-b4e6-1c4ef42a04e1.dat'}",49.87144592952612,0.020151331016349947,90,0.12688412996876325,0.0025099931978792038,N/A,N/A,3292,N/A,"[25.89866, 24.921, 10.0]",N/A,N/A
725ff29a-abc8-411b-ad2e-f5425bc34b68,0.17,-58.0,1.0,"{'log': '/home/sang/UVM/He4T1set/OUTPUT/gce-log-01.000-010.000--058.000-0.00313-725ff29a-abc8-411b-ad2e-f5425bc34b68.dat', 'estimator': '/home/sang/UVM/He4T1set/OUTPUT/gce-estimator-01.000-010.000--058.000-0.00313-725ff29a-abc8-411b-ad2e-f5425bc34b68.dat', 'planeavedensity': '/home/sang/UVM/He4T1set/OUTPUT/gce-planeavedensity-01.000-010.000--058.000-0.00313-725ff29a-abc8-411b-ad2e-f5425bc34b68.dat'}",57.85471663379356,0.006378008598019248,90,0.008674707870708148,0.0003181058431585861,N/A,N/A,3042,N/A,"[25.89866, 24.921, 10.0]",N/A,N/A
