id,strain,mu,T,filedic,n,nerr,totN,kap,kaperr,rhos,rhoserr,estsize,supsize,boxdims,com_ave,com_err,realmu
41f60dd0-717d-48cf-b605-032c1cf2dbe4,0.09,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--109.000-0.00313-41f60dd0-717d-48cf-b605-032c1cf2dbe4.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--109.000-0.00313-41f60dd0-717d-48cf-b605-032c1cf2dbe4.dat'}",0.312971875,0.018750482497637846,64,514.0745649088918,38.488114546423404,N/A,N/A,800,N/A,"[21.44695, 18.5736, 10.0]",N/A,N/A,-109.0
59ba1a71-8e8a-43fe-81d4-840e375294e9,0.3,-80.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--080.900-0.00313-59ba1a71-8e8a-43fe-81d4-840e375294e9.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--080.900-0.00313-59ba1a71-8e8a-43fe-81d4-840e375294e9.dat'}",0.14229999999999998,0.01217330227065425,16,284.3012352573353,28.140306534489806,N/A,N/A,800,N/A,"[12.78946, 11.076, 10.0]",N/A,N/A,-80.9
20c0038c-d7c9-4165-9f5a-b3af1f596773,0.28,-85.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--080.386-0.00313-20c0038c-d7c9-4165-9f5a-b3af1f596773.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--080.386-0.00313-20c0038c-d7c9-4165-9f5a-b3af1f596773.dat'}",29.3786375,0.08656951711097247,64,1.1693456898005041,0.05035703855771699,N/A,N/A,800,N/A,"[25.1854, 21.8112, 10.0]",N/A,N/A,-80.386
7551146d-23e7-4c26-9bb4-433d1a0fb9ba,0.23,-89.5,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--089.500-0.00313-7551146d-23e7-4c26-9bb4-433d1a0fb9ba.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--089.500-0.00313-7551146d-23e7-4c26-9bb4-433d1a0fb9ba.dat'}",0.039856249999999996,0.00578029220324245,16,1024.4980372587722,156.66121438385449,N/A,N/A,800,N/A,"[12.1008, 10.4796, 10.0]",N/A,N/A,-89.5
4e5d7f76-7d88-4b1c-81ed-634ac3fbf01c,0.09,-108.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--108.200-0.00313-4e5d7f76-7d88-4b1c-81ed-634ac3fbf01c.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--108.200-0.00313-4e5d7f76-7d88-4b1c-81ed-634ac3fbf01c.dat'}",0.6524312499999999,0.02810953951976203,64,256.1793971002355,15.93723868890647,N/A,N/A,800,N/A,"[21.44695, 18.5736, 10.0]",N/A,N/A,-108.2
f02a98a8-c9f4-4a25-842e-3a56cbe198e1,0.18,-95.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--096.458-0.00313-f02a98a8-c9f4-4a25-842e-3a56cbe198e1.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--096.458-0.00313-f02a98a8-c9f4-4a25-842e-3a56cbe198e1.dat'}",0.0902125,0.009723652574594939,64,1676.9191549988795,200.87146848303794,N/A,N/A,800,N/A,"[23.21779, 20.1072, 10.0]",N/A,N/A,-96.458
00356c7b-65e9-4f5b-8c4d-c9cd47477c54,0.28,-86.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--080.823-0.00313-00356c7b-65e9-4f5b-8c4d-c9cd47477c54.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--080.823-0.00313-00356c7b-65e9-4f5b-8c4d-c9cd47477c54.dat'}",6.35668125,0.08145444962820993,16,5.49690297517403,0.4611349999373297,N/A,N/A,800,N/A,"[12.5927, 10.9056, 10.0]",N/A,N/A,-80.823
b33181e3-91bf-499b-95dc-08e4e20f6350,0.14,-99.4,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--099.400-0.00313-b33181e3-91bf-499b-95dc-08e4e20f6350.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--099.400-0.00313-b33181e3-91bf-499b-95dc-08e4e20f6350.dat'}",0.4243375,0.025622260114061532,16,127.13482453389159,9.044444341948246,N/A,N/A,800,N/A,"[11.21538, 9.7128, 10.0]",N/A,N/A,-99.4
3ccd3be3-d4fe-4b27-bc1f-073b8532555e,0.15,-97.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--097.100-0.00313-3ccd3be3-d4fe-4b27-bc1f-073b8532555e.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--097.100-0.00313-3ccd3be3-d4fe-4b27-bc1f-073b8532555e.dat'}",9.298328125000001,0.18302488403073403,64,51.93285900658932,2.393522020906662,N/A,N/A,800,N/A,"[22.62751, 19.596, 10.0]",N/A,N/A,-97.1
3d20a93c-dfee-4018-a314-a6cf2b798a73,0.2,-93.4,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--093.400-0.00313-3d20a93c-dfee-4018-a314-a6cf2b798a73.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--093.400-0.00313-3d20a93c-dfee-4018-a314-a6cf2b798a73.dat'}",0.18251874999999998,0.015266050291002128,64,983.951405951282,93.31952359481122,N/A,N/A,800,N/A,"[23.61132, 20.448, 10.0]",N/A,N/A,-93.4
abbf3fa1-c019-4c30-a51e-d7008c757a91,0.12,-104.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--104.400-0.00313-abbf3fa1-c019-4c30-a51e-d7008c757a91.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--104.400-0.00313-abbf3fa1-c019-4c30-a51e-d7008c757a91.dat'}",0.2084375,0.01541933719710205,64,770.0501636858472,67.06887532493762,N/A,N/A,800,N/A,"[22.03723, 19.0848, 10.0]",N/A,N/A,-104.4
119d1818-d891-4e03-83f5-763d75b530bb,0.01,-126.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--126.000-0.00313-119d1818-d891-4e03-83f5-763d75b530bb.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--126.000-0.00313-119d1818-d891-4e03-83f5-763d75b530bb.dat'}",0.00815625,0.0028770141686878105,16,5055.96433485436,2094.5532508281517,N/A,N/A,800,N/A,"[9.93643, 8.6052, 10.0]",N/A,N/A,-126.0
97d1fe94-94b8-41d6-8b1f-379503dfc3b0,0.22,-90.7,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--090.700-0.00313-97d1fe94-94b8-41d6-8b1f-379503dfc3b0.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--090.700-0.00313-97d1fe94-94b8-41d6-8b1f-379503dfc3b0.dat'}",0.181675,0.014044134294166755,64,864.9370445845308,78.34004033702595,N/A,N/A,800,N/A,"[24.00484, 20.7888, 10.0]",N/A,N/A,-90.7
56eba4c5-570a-469d-9213-7245709e35fc,0.0,-130.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--131.516-0.00313-56eba4c5-570a-469d-9213-7245709e35fc.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--131.516-0.00313-56eba4c5-570a-469d-9213-7245709e35fc.dat'}",2.5e-05,2.5e-05,16,,,N/A,N/A,800,N/A,"[9.83805, 8.52, 10.0]",N/A,N/A,-131.516
4f4c058a-24cc-4967-8bc5-5751984a404c,0.23,-89.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--089.100-0.00313-4f4c058a-24cc-4967-8bc5-5751984a404c.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--089.100-0.00313-4f4c058a-24cc-4967-8bc5-5751984a404c.dat'}",0.35961875,0.02051562510157642,64,455.14654920559957,33.07449000739137,N/A,N/A,800,N/A,"[24.2016, 20.9592, 10.0]",N/A,N/A,-89.1
5f513ef1-6b56-46e7-9782-4b65c1f9a4e8,0.0,-129.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--129.400-0.00313-5f513ef1-6b56-46e7-9782-4b65c1f9a4e8.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--129.400-0.00313-5f513ef1-6b56-46e7-9782-4b65c1f9a4e8.dat'}",0.0100125,0.0033048940354297707,64,16443.20895392611,6190.229182921622,N/A,N/A,800,N/A,"[19.6761, 17.04, 10.0]",N/A,N/A,-129.4
15217c90-0fe6-4354-9252-d84913d93c0f,0.14,-100.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--100.200-0.00313-15217c90-0fe6-4354-9252-d84913d93c0f.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--100.200-0.00313-15217c90-0fe6-4354-9252-d84913d93c0f.dat'}",0.16416874999999997,0.014514758237528942,16,339.61072067994303,33.06302155917089,N/A,N/A,800,N/A,"[11.21538, 9.7128, 10.0]",N/A,N/A,-100.2
8eb52f4d-1f78-4040-b425-d3a4f1629d5f,0.3,-81.3,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--081.300-0.00313-8eb52f4d-1f78-4040-b425-d3a4f1629d5f.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--081.300-0.00313-8eb52f4d-1f78-4040-b425-d3a4f1629d5f.dat'}",0.11678125000000002,0.011381497457926082,16,357.04670964956034,38.36519033537379,N/A,N/A,800,N/A,"[12.78946, 11.076, 10.0]",N/A,N/A,-81.3
a7014d1a-ddab-4e5f-9ede-4daafc651405,0.08,-108.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--108.500-0.00313-a7014d1a-ddab-4e5f-9ede-4daafc651405.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--108.500-0.00313-a7014d1a-ddab-4e5f-9ede-4daafc651405.dat'}",1.32926875,0.048076346189373086,16,44.693252712400614,2.4956359409499824,N/A,N/A,800,N/A,"[10.62509, 9.2016, 10.0]",N/A,N/A,-108.5
18025022-d3e2-4dfe-9651-8a243d12c40b,0.18,-95.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--093.412-0.00313-18025022-d3e2-4dfe-9651-8a243d12c40b.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--093.412-0.00313-18025022-d3e2-4dfe-9651-8a243d12c40b.dat'}",0.551546875,0.031845317463572845,16,119.47241889099456,7.7371592338188755,N/A,N/A,800,N/A,"[11.6089, 10.0536, 10.0]",N/A,N/A,-93.412
04a9650b-cd98-4100-8ef8-00afd946be4e,0.04,-120.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--120.600-0.00313-04a9650b-cd98-4100-8ef8-00afd946be4e.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--120.600-0.00313-04a9650b-cd98-4100-8ef8-00afd946be4e.dat'}",0.003353125,0.001528015388200063,16,12360.243941066232,8247.946088232891,N/A,N/A,800,N/A,"[10.23157, 8.8608, 10.0]",N/A,N/A,-120.6
d4ef0a95-4e7e-4296-8585-3d2c40cd4cb9,0.06,-114.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--114.300-0.00313-d4ef0a95-4e7e-4296-8585-3d2c40cd4cb9.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--114.300-0.00313-d4ef0a95-4e7e-4296-8585-3d2c40cd4cb9.dat'}",0.191840625,0.015042436239898973,64,904.8308027359831,80.09726767746582,N/A,N/A,800,N/A,"[20.85666, 18.0624, 10.0]",N/A,N/A,-114.3
a245e5c9-a1c7-4ef8-bac9-efd65fbea217,0.3,-85.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--079.161-0.00313-a245e5c9-a1c7-4ef8-bac9-efd65fbea217.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--079.161-0.00313-a245e5c9-a1c7-4ef8-bac9-efd65fbea217.dat'}",4.29384375,0.10762657702121164,16,20.998032394529,1.3150781489043548,N/A,N/A,800,N/A,"[12.78946, 11.076, 10.0]",N/A,N/A,-79.161
ffad7b4d-47c8-4482-8e59-794969b04aab,0.22,-91.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--091.100-0.00313-ffad7b4d-47c8-4482-8e59-794969b04aab.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--091.100-0.00313-ffad7b4d-47c8-4482-8e59-794969b04aab.dat'}",0.109440625,0.012567026551080258,64,1849.1276229809864,217.7938010544174,N/A,N/A,800,N/A,"[24.00484, 20.7888, 10.0]",N/A,N/A,-91.1
f383470b-b63e-4832-86d7-a62ff4d82628,0.28,-82.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--082.800-0.00313-f383470b-b63e-4832-86d7-a62ff4d82628.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--082.800-0.00313-f383470b-b63e-4832-86d7-a62ff4d82628.dat'}",0.23900312499999998,0.018571410595969094,16,222.51406741320207,21.10883245230176,N/A,N/A,800,N/A,"[12.5927, 10.9056, 10.0]",N/A,N/A,-82.8
0873693a-fdb7-4fd0-b279-62bc32de89e5,0.25,-87.6,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--087.600-0.00313-0873693a-fdb7-4fd0-b279-62bc32de89e5.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--087.600-0.00313-0873693a-fdb7-4fd0-b279-62bc32de89e5.dat'}",0.031787499999999996,0.005261700840684367,16,1266.1992755044903,223.4830071758641,N/A,N/A,800,N/A,"[12.29756, 10.65, 10.0]",N/A,N/A,-87.6
ff1ae03f-24a2-4bf7-b5f9-828b657e92b0,0.02,-124.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--124.200-0.00313-ff1ae03f-24a2-4bf7-b5f9-828b657e92b0.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--124.200-0.00313-ff1ae03f-24a2-4bf7-b5f9-828b657e92b0.dat'}",0.006703125,0.0022384754717698187,16,6160.907550711144,2415.4038710373093,N/A,N/A,800,N/A,"[10.03481, 8.6904, 10.0]",N/A,N/A,-124.2
b34b62c7-2c8b-4eca-97e9-0b080960ef01,0.21,-92.9,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--092.900-0.00313-b34b62c7-2c8b-4eca-97e9-0b080960ef01.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--092.900-0.00313-b34b62c7-2c8b-4eca-97e9-0b080960ef01.dat'}",0.015353125,0.00317685549149001,16,2666.125540690946,592.8545012081984,N/A,N/A,800,N/A,"[11.90404, 10.3092, 10.0]",N/A,N/A,-92.9
f91e631c-78ea-4d95-964e-6f1621c971c7,0.27,-84.3,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--084.400-0.00313-f91e631c-78ea-4d95-964e-6f1621c971c7.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--084.400-0.00313-f91e631c-78ea-4d95-964e-6f1621c971c7.dat'}",0.10808125,0.010806875203145789,16,399.76011663444586,43.06401269862205,N/A,N/A,800,N/A,"[12.49432, 10.8204, 10.0]",N/A,N/A,-84.4
5921816a-459e-47e0-bab1-fba7c3541706,0.13,-102.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--102.300-0.00313-5921816a-459e-47e0-bab1-fba7c3541706.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--102.300-0.00313-5921816a-459e-47e0-bab1-fba7c3541706.dat'}",0.130715625,0.010890789291285697,16,324.60144136263716,29.787851953473766,N/A,N/A,800,N/A,"[11.11699, 9.6276, 10.0]",N/A,N/A,-102.3
dbe730fd-22d8-4681-b7af-5472be7feaa8,0.03,-122.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--122.600-0.00313-dbe730fd-22d8-4681-b7af-5472be7feaa8.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--122.600-0.00313-dbe730fd-22d8-4681-b7af-5472be7feaa8.dat'}",0.0020375000000000002,0.001008929449580241,16,20370.06098026887,15564.695420069625,N/A,N/A,800,N/A,"[10.13319, 8.7756, 10.0]",N/A,N/A,-122.6
ad888d17-9183-44ec-accc-6397f9d31bec,0.28,-86.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--090.469-0.00313-ad888d17-9183-44ec-accc-6397f9d31bec.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--090.469-0.00313-ad888d17-9183-44ec-accc-6397f9d31bec.dat'}",0.0,0.0,64,,,N/A,N/A,800,N/A,"[25.1854, 21.8112, 10.0]",N/A,N/A,-90.469
37f6bed5-813f-42f4-a725-e3646565817b,0.22,-92.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--091.136-0.00313-37f6bed5-813f-42f4-a725-e3646565817b.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--091.136-0.00313-37f6bed5-813f-42f4-a725-e3646565817b.dat'}",0.028384375,0.004937832077945412,16,1426.868576347007,264.3407520682617,N/A,N/A,800,N/A,"[12.00242, 10.3944, 10.0]",N/A,N/A,-91.136
d46c373e-b81a-47af-9784-2c1171bb17c4,0.24,-88.4,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--088.400-0.00313-d46c373e-b81a-47af-9784-2c1171bb17c4.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--088.400-0.00313-d46c373e-b81a-47af-9784-2c1171bb17c4.dat'}",0.1614125,0.012960752127309952,64,965.0223467610657,90.07301775264574,N/A,N/A,800,N/A,"[24.39836, 21.1296, 10.0]",N/A,N/A,-88.4
a49512ad-62f2-4ae6-91f9-1c93dcf2c314,0.27,-84.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--084.000-0.00313-a49512ad-62f2-4ae6-91f9-1c93dcf2c314.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--084.000-0.00313-a49512ad-62f2-4ae6-91f9-1c93dcf2c314.dat'}",0.8425625,0.0340137482528013,64,222.09252799288527,14.147644467693913,N/A,N/A,800,N/A,"[24.98864, 21.6408, 10.0]",N/A,N/A,-84.0
6593acbf-8d49-4db7-bd24-918c6189023a,0.1,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--105.983-0.00313-6593acbf-8d49-4db7-bd24-918c6189023a.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--105.983-0.00313-6593acbf-8d49-4db7-bd24-918c6189023a.dat'}",1.046390625,0.03792570469312469,64,182.1773966573362,10.257509208110731,N/A,N/A,800,N/A,"[21.64371, 18.744, 10.0]",N/A,N/A,-105.983
2ee8d894-c4e3-4afc-9363-78d9b880d31e,0.14,-99.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--099.800-0.00313-2ee8d894-c4e3-4afc-9363-78d9b880d31e.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--099.800-0.00313-2ee8d894-c4e3-4afc-9363-78d9b880d31e.dat'}",0.9672812500000001,0.04140107540221475,64,252.24718124959992,16.44931960751495,N/A,N/A,800,N/A,"[22.43075, 19.4256, 10.0]",N/A,N/A,-99.8
c8dcc77c-e2fd-4c2c-82d7-9abb9bc8aa12,0.22,-90.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--091.575-0.00313-c8dcc77c-e2fd-4c2c-82d7-9abb9bc8aa12.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--091.575-0.00313-c8dcc77c-e2fd-4c2c-82d7-9abb9bc8aa12.dat'}",0.04535312500000001,0.00772925520961834,64,4245.85441090637,739.110243654037,N/A,N/A,800,N/A,"[24.00484, 20.7888, 10.0]",N/A,N/A,-91.575
6ec0d965-8e6e-4d98-8377-704ec339259d,0.25,-86.8,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--086.800-0.00313-6ec0d965-8e6e-4d98-8377-704ec339259d.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--086.800-0.00313-6ec0d965-8e6e-4d98-8377-704ec339259d.dat'}",0.144025,0.012452800563119568,16,298.64843456087505,28.11476397436343,N/A,N/A,800,N/A,"[12.29756, 10.65, 10.0]",N/A,N/A,-86.8
c701b826-52f3-45d6-8f45-37e877e97477,0.08,-108.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--108.900-0.00313-c701b826-52f3-45d6-8f45-37e877e97477.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--108.900-0.00313-c701b826-52f3-45d6-8f45-37e877e97477.dat'}",0.518196875,0.031667227387773535,16,133.58355657017106,9.205957693370774,N/A,N/A,800,N/A,"[10.62509, 9.2016, 10.0]",N/A,N/A,-108.9
202b1310-606e-436d-8d43-4895e5578d1f,0.25,-87.2,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--087.200-0.00313-202b1310-606e-436d-8d43-4895e5578d1f.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--087.200-0.00313-202b1310-606e-436d-8d43-4895e5578d1f.dat'}",0.055162499999999996,0.006933994677577517,16,714.6703965101734,96.96413474933591,N/A,N/A,800,N/A,"[12.29756, 10.65, 10.0]",N/A,N/A,-87.2
69811920-bc52-4946-b4d6-6473651a1757,0.06,-113.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--113.500-0.00313-69811920-bc52-4946-b4d6-6473651a1757.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--113.500-0.00313-69811920-bc52-4946-b4d6-6473651a1757.dat'}",0.6586750000000001,0.031248616252217438,64,310.75803077103564,19.861415239222428,N/A,N/A,800,N/A,"[20.85666, 18.0624, 10.0]",N/A,N/A,-113.5
8c1d34f1-adf4-4b0f-9187-72be2b9ef817,0.22,-91.1,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--091.100-0.00313-8c1d34f1-adf4-4b0f-9187-72be2b9ef817.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--091.100-0.00313-8c1d34f1-adf4-4b0f-9187-72be2b9ef817.dat'}",0.030609375,0.00550494489560443,16,1595.7672615260992,277.53426470575533,N/A,N/A,800,N/A,"[12.00242, 10.3944, 10.0]",N/A,N/A,-91.1
9ec15140-374d-47d6-970f-1f1e8faf2552,0.11,-105.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--105.600-0.00313-9ec15140-374d-47d6-970f-1f1e8faf2552.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--105.600-0.00313-9ec15140-374d-47d6-970f-1f1e8faf2552.dat'}",0.076053125,0.008372342945423803,16,531.8366195096145,64.18210424559743,N/A,N/A,800,N/A,"[10.92023, 9.4572, 10.0]",N/A,N/A,-105.6
fc8968b6-64f5-483e-b1d2-2b3eabad2bd0,0.12,-105.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--105.200-0.00313-fc8968b6-64f5-483e-b1d2-2b3eabad2bd0.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--105.200-0.00313-fc8968b6-64f5-483e-b1d2-2b3eabad2bd0.dat'}",0.061865625,0.009028026112220094,64,3121.5738928785245,464.2497352265756,N/A,N/A,800,N/A,"[22.03723, 19.0848, 10.0]",N/A,N/A,-105.2
d68a7a63-db2b-44d7-ad2b-bcebcc03245a,0.01,-126.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--126.400-0.00313-d68a7a63-db2b-44d7-ad2b-bcebcc03245a.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--126.400-0.00313-d68a7a63-db2b-44d7-ad2b-bcebcc03245a.dat'}",0.004812500000000001,0.0021909435616990886,16,8599.086088663771,5086.327160599216,N/A,N/A,800,N/A,"[9.93643, 8.6052, 10.0]",N/A,N/A,-126.4
091e2cbf-30df-43c6-bdba-912b86a7adf4,0.08,-114.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--109.249-0.00313-091e2cbf-30df-43c6-bdba-912b86a7adf4.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--109.249-0.00313-091e2cbf-30df-43c6-bdba-912b86a7adf4.dat'}",1.440975,0.061603044549587586,64,245.12216614651928,13.21378135426553,N/A,N/A,800,N/A,"[21.25018, 18.4032, 10.0]",N/A,N/A,-109.249
a9a1ef59-c339-41ef-94ad-f3dc090f017c,0.08,-109.0,1.0,"{'log': '/home/sang/UVM/He4vacuum/OUTPUT/gce-log-01.000-010.000--109.300-0.00313-a9a1ef59-c339-41ef-94ad-f3dc090f017c.dat', 'estimator': '/home/sang/UVM/He4vacuum/OUTPUT/gce-estimator-01.000-010.000--109.300-0.00313-a9a1ef59-c339-41ef-94ad-f3dc090f017c.dat'}",1.257259375,0.04882096556348333,64,201.47700338251477,11.779101720899337,N/A,N/A,800,N/A,"[21.25018, 18.4032, 10.0]",N/A,N/A,-109.3
